ID	Name	GPR	LB	UB	Equation	Subsystem
R_ENZRXN3EM_4700	Heme ABC transporter	( PFLU5228 and PFLU5227 and PFLU5229 )	0.0	1000.0	M_r1082 + M_r787 + M_r1400 <=> M_r1364 + M_r1399 + M_r745	
R_ENZRXN3EM_748	cytochrome C biogenesis ATP-binding export protein	( PFLU1758 )	0.0	1000.0	M_r1082 + M_r787 + M_r1399 <=> M_r1364 + M_r1400 + M_r745	
R_MVRXN_49	Phosphatidylserine decarboxylase (n-C16:0)	( PFLU0505 )	0.0	1000.0	M_r1077 + M_r146 <=> M_r843 + M_r390	
R_MVRXN_50	Phosphatidylserine decarboxylase (n-C16:1)	( PFLU0505 )	0.0	1000.0	M_r1077 + M_r157 <=> M_r401 + M_r843	
R_MVRXN_51	Phosphatidylserine decarboxylase (n-C18:0)	( PFLU0505 )	0.0	1000.0	M_r1077 + M_r168 <=> M_r843 + M_r2	
R_MVRXN_52	Phosphatidylserine decarboxylase (n-C18:1)	( PFLU0505 )	0.0	1000.0	M_r1077 + M_r179 <=> M_r843 + M_r13	
R_MVRXN_33	phosphatidylglycerol phosphate phosphatase (n-C14:0)		0.0	1000.0	M_r1082 + M_r79 <=> M_r1364 + M_r24	
R_MVRXN_35	phosphatidylglycerol phosphate phosphatase (n-C16:0)		0.0	1000.0	M_r1082 + M_r90 <=> M_r1364 + M_r35	
R_MVRXN_37	phosphatidylglycerol phosphate phosphatase (n-C16:1)		0.0	1000.0	M_r1082 + M_r101 <=> M_r1364 + M_r46	
R_MVRXN_39	phosphatidylglycerol phosphate phosphatase (n-C18:0)		0.0	1000.0	M_r1082 + M_r113 <=> M_r1364 + M_r57	
R_MVRXN_41	phosphatidylglycerol phosphate phosphatase (n-C18:1)		0.0	1000.0	M_r1082 + M_r124 <=> M_r1364 + M_r68	
R_MVRXN_19	glycerol-3-phosphate acyltransferase (C16:1)	( PFLU1255 )	0.0	1000.0	M_r6 + M_r1452 <=> M_r335 + M_r1	
R_ENZRXN3EM_1126	putative glycerol-3-phosphate dehydrogenase [NAD(P)+]	( PFLU1840 )	-1000.0	1000.0	M_r1452 + M_r1301 <=> M_r1077 + M_r1303 + M_r933	
R_MVRXN_20	glycerol-3-phosphate acyltransferase (C18:0)	( PFLU1255 )	0.0	1000.0	M_r352 + M_r1452 <=> M_r1 + M_r351	
R_MVRXN_21	glycerol-3-phosphate acyltransferase (C18:1)	( PFLU1255 )	0.0	1000.0	M_r354 + M_r1452 <=> M_r1 + M_r353	
R_MVRXN_18	glycerol-3-phosphate acyltransferase (C16:0)	( PFLU1255 )	0.0	1000.0	M_r323 + M_r1452 <=> M_r312 + M_r1	
R_ENZRXN3EM_231	D-3-phosphoglycerate dehydrogenase	( PFLU5829 )	-1000.0	1000.0	M_r612 + M_r1299 <=> M_r1077 + M_r1300 + M_r613	
R_ENZRXN3EM_761	phosphoserine aminotransferase	( PFLU1644 )	-1000.0	1000.0	M_r1313 + M_r615 <=> M_r1176 + M_r613	
R_ENZRXN3EM_1152__ENZRXN3EM_1255__ENZRXN3EM_455	putative diaminobutyrate--2-oxoglutarate transaminase__putative diaminobutyrate--2-oxoglutarate aminotransferase__diaminobutyrate--2-oxoglutarate aminotransferase	( PFLU2198 ) or ( PFLU3217 ) or ( PFLU4378 )	-1000.0	1000.0	M_r1150 + M_r1313 <=> M_r1176 + M_r1167	
R_ENZRXN3EM_1083__ENZRXN3EM_1329__ENZRXN3EM_256	putative betaine aldehyde dehydrogenase__putative betaine aldehyde dehydrogenase__betaine aldehyde dehydrogenase	( PFLU1209 ) or ( PFLU4056 ) or ( PFLU5685 )	0.0	1000.0	M_r1082 + M_r797 + M_r1299 <=> M_r1061 + M_r1077 + M_r1300	
R_ENZRXN3EM_1023	putative choline sulfatase	( PFLU0027 )	0.0	1000.0	M_r1082 + M_r824 <=> M_r1461 + M_r823	
R_MVRXN_286	Choline sulfate ABC transport	( PFLU0025 and PFLU0026 )	0.0	1000.0	M_r1082 + M_r787 + M_r1536 <=> M_r1364 + M_r745 + M_r824	
R_ENZRXN3EM_1833	Dimethylglycine demethylase	( PFLU5663 and PFLU5664 )	-1000.0	1000.0	M_r1082 + M_r940 + M_r1000 <=> M_r1438 + M_r1001 + M_r1007	
R_ENZRXN3EM_625	glycerate kinase	( PFLU3004 )	0.0	1000.0	M_r787 + M_r1056 <=> M_r612 + M_r745	
R_ENZRXN3EM_1124__ENZRXN3EM_877	putative hydroxypyruvate reductase__glycerate dehydrogenase	( PFLU1800 ) or ( PFLU0920 )	-1000.0	1000.0	M_r1299 + M_r1056 <=> M_r1109 + M_r1077 + M_r1300	
R_ENZRXN3EM_260__ENZRXN3EM_313	serine hydroxymethyltransferase__serine hydroxymethyltransferase	( PFLU5652 ) or ( PFLU5330 )	-1000.0	1000.0	M_r1060 + M_r1082 + M_r649 <=> M_r1472 + M_r1213	
R_ENZRXN3EM_5324__MVRXN_277	Gcv2; Glycine cleavage system (lumped rxn.)__Gcv1; Glycine cleavage system (lumped rxn.)	( PFLU5873 and PFLU4897 and PFLU5874 and PFLU1822 ) or ( PFLU4896 and PFLU4897 and PFLU4899 and PFLU1822 )	0.0	1000.0	M_r1060 + M_r1472 + M_r1299 <=> M_r843 + M_r771 + M_r1077 + M_r1300 + M_r649	
R_ENZRXN3EM_996	homoserine kinase	( PFLU0077 )	0.0	1000.0	M_r787 + M_r1099 <=> M_r1343 + M_r745	
R_ENZRXN3EM_258__ENZRXN3EM_1401	low-specificity L-threonine aldolase__L-allo-threonine aldolase	( PFLU5654 ) or ( PFLU4749 )	-1000.0	1000.0	M_r1157 <=> M_r1060 + M_r716	
R_ENZRXN3EM_1869	Glycine betaine demethylase	( PFLU5659 and PFLU5660 )	0.0	1000.0	M_r1061 + M_r1187 <=> M_r940 + M_r1206	
R_ENZRXN3EM_1080	putative phosphoserine phosphatase	( PFLU1127 )	0.0	1000.0	M_r1082 + M_r484 <=> M_r1364 + M_r1213	
R_ENZRXN3EM_257__ENZRXN3EM_378__ENZRXN3EM_862	L-serine dehydratase _L-serine dehydratase__L-serine dehydratase 1	( PFLU5679 ) or ( PFLU4898 ) or ( PFLU1035 )	-1000.0	1000.0	M_r1213 <=> M_r1416 + M_r771	
R_ENZRXN3EM_259	low-specificity L-threonine aldolase	( PFLU5654 )	-1000.0	1000.0	M_r1216 <=> M_r1060 + M_r716	
R_ENZRXN3EM_233	threonine dehydratase	( PFLU5823 )	0.0	1000.0	M_r1216 <=> M_r568 + M_r771	
R_ENZRXN3EM_114_ENZRXN3EM_366	putative threonine synthase__threonine synthase	( PFLU2009 ) or ( PFLU5005 )	0.0	1000.0	M_r1082 + M_r1343 <=> M_r1364 + M_r1216	
R_ENZRXN3EM_263__ENZRXN3EM_687	sarcosine oxidase__sarcosine oxidase	( PFLU5649 and PFLU5650 and PFLU5651 and PFLU5648 ) or ( PFLU2319 and PFLU2318 and PFLU2317 and PFLU2316 )	0.0	1000.0	M_r1082 + M_r1438 + M_r1330 <=> M_r1060 + M_r1083 + M_r1007	
R_ENZRXN3EM_1011	glycyl-tRNA synthetase	( PFLU0011 and PFLU0010 )	0.0	1000.0	M_r1060 + M_r787 + M_r462 <=> M_r942 + M_r463 + M_r773	
R_ENZRXN3EM_563	serine tRNA synthetase	( PFLU3797 )	0.0	1000.0	M_r787 + M_r85 + M_r1213 <=> M_r80 + M_r942 + M_r773	
R_ENZRXN3EM_564	serine tRNA synthetase	( PFLU3797 )	0.0	1000.0	M_r787 + M_r1510 + M_r1213 <=> M_r942 + M_r773 + M_r78	
R_ENZRXN3EM_487	putative threonyl-tRNA synthetase	( PFLU4148 )	0.0	1000.0	M_r787 + M_r1511 + M_r1216 <=> M_r81 + M_r942 + M_r773	
R_ENZRXN3EM_743	glyoxylate carboligase	( PFLU1803 )	0.0	1000.0	2.0 M_r1067 <=> M_r843 + M_r1465	
R_ENZRXN3EM_135__ENZRXN3EM_1704__ENZRXN3EM_546__ENZRXN3EM_550	putative amino acid transport-related, membrane protein__proline permease__putative proline/betaine transporter__proline/betaine transporter	( PFLU1674 ) or ( PFLU1103 ) or ( PFLU3383 ) or ( PFLU3438 )	0.0	1000.0	M_r1078 + M_r1212 <=> M_r1077 + M_r1211	
R_ENZRXN3EM_1654	sodium/proline symporter (proline permease)	( PFLU0452 )	0.0	1000.0	M_r1285 + M_r1212 <=> M_r1284 + M_r1211	
R_ENZRXN3EM_745	2-hydroxy-3-oxopropionate reductase	( PFLU1801 )	-1000.0	1000.0	M_r1299 + M_r1056 <=> M_r1077 + M_r1465 + M_r1300	
R_MVRXN_291	Glycolate oxidase subunit	( PFLU3195 )	0.0	1000.0	M_r1330 + M_r1065 <=> M_r1083 + M_r1067	
R_ENZRXN3EM_744	hydroxypyruvate isomerase	( PFLU1802 )	-1000.0	1000.0	M_r1109 <=> M_r1465	
R_ENZRXN3EM_3415	2-ketogluconokinase	( PFLU2714 )	0.0	1000.0	M_r787 + M_r1446 <=> M_r690 + M_r745	
R_ENZRXN3EM_6	KHG/KDPG aldolase	( PFLU4836 )	0.0	1000.0	M_r1523 <=> M_r1416 + M_r919	
R_ENZRXN3EM_58	2-ketogluconate 6-P reductase	( PFLU2713 )	0.0	1000.0	M_r1077 + M_r690 + M_r1303 <=> M_r1301 + M_r691	
R_ENZRXN3EM_1419	phosphogluconate dehydratase	( PFLU4964 )	0.0	1000.0	M_r691 <=> M_r1082 + M_r1523	
R_ENZRXN3EM_1186__ENZRXN3EM_1484	putative aldose 1-epimerase__putative aldose 1-epimerase	( PFLU2375 ) or ( PFLU6051 )	-1000.0	1000.0	M_r869 <=> M_r581	
R_MVRXN_227	Spontaneous: Glucose 6-phosphate isomerization		-1000.0	1000.0	M_r1091 <=> M_r592	
R_ENZRXN3EM_628	UTP--glucose-1-phosphate uridylyltransferase	( PFLU2985 )	0.0	1000.0	M_r446 + M_r980 <=> M_r942 + M_r415	
R_ENZRXN3EM_1241	phosphoglucomutase	( PFLU3157 )	-1000.0	1000.0	M_r980 <=> M_r1091	
R_ENZRXN3EM_392__ENZRXN3EM_502	Glucokinase	( PFLU4811 ) or ( PFLU3992 )	0.0	1000.0	M_r787 + M_r1038 <=> M_r691 + M_r745	
R_ENZRXN3EM_369	glucokinase	( PFLU4963 )	0.0	1000.0	M_r787 + M_r581 <=> M_r592 + M_r745	
R_ENZRXN3EM_688	xylose isomerase	( PFLU2301 )	-1000.0	1000.0	M_r581 <=> M_r495	
R_ENZRXN3EM_5_ENZRXN3EM_856	Gcd; membrane-bound, PQQ-dependent glucose dehydrogenase__quinoprotein glucose dehydrogenase	( PFLU2304 ) or ( PFLU1086 )	0.0	1000.0	M_r1527 + M_r284 <=> M_r1039 + M_r1524	
R_ENZRXN3EM_1197__ENZRXN3EM_387	glucose-6-phosphate 1-dehydrogenase__glucose 6-phosphate dehydrogenase	( PFLU2692 ) or ( PFLU4838 )	0.0	1000.0	M_r1301 + M_r592 <=> M_r1077 + M_r1303 + M_r912	
R_ENZRXN3EM_322	glucose-6-phosphate isomerase	( PFLU5243 )	-1000.0	1000.0	M_r592 <=> M_r1013	
R_ENZRXN3EM_1199	fructokinase	( PFLU2739 )	0.0	1000.0	M_r787 + M_r495 <=> M_r1013 + M_r745	
R_ENZRXN3EM_388	putative 6-phosphogluconolactonase	( PFLU4837 )	0.0	1000.0	M_r1082 + M_r912 <=> M_r691	
R_ENZRXN3EM_965	fructose-1,6-bisphosphatase	( PFLU0355 )	0.0	1000.0	M_r1082 + M_r1011 <=> M_r1013 + M_r1364	
R_ENZRXN3EM_253	fructose-bisphosphate aldolase	( PFLU5701 )	-1000.0	1000.0	M_r1011 <=> M_r919 + M_r933	
R_ENZRXN3EM_868	2-ketogluconate reductase	( PFLU0968 )	-1000.0	1000.0	M_r1301 + M_r1038 <=> M_r1077 + M_r1303 + M_r1446	
R_ENZRXN3EM_1821	2-ketogluconate reductase	( PFLU2712 )	-1000.0	1000.0	M_r1301 + M_r1039 <=> M_r277 + M_r1077 + M_r1303	
R_ENZRXN3EM_1132__ENZRXN3EM_1286	putative gluconolactonase__putative gluconolactonase	( PFLU1948 ) or ( PFLU3458 )	-1000.0	1000.0	M_r1082 + M_r1040 <=> M_r1038	
R_ENZRXN3EM_1556	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	( PFLU0405 )	0.0	1000.0	M_r1220 + M_r1301 <=> M_r1416 + M_r843 + M_r1077 + M_r1303	
R_ENZRXN3EM_193	oxaloacetate decarboxylase alpha chain	( PFLU6070 )	0.0	1000.0	M_r1349 <=> M_r1416 + M_r843	
R_ENZRXN3EM_839	phosphoenolpyruvate carboxylase	( PFLU1239 )	0.0	1000.0	M_r1082 + M_r843 + M_r1367 <=> M_r1364 + M_r1349	
R_ENZRXN3EM_431	putative phosphoenolpyruvate synthase	( PFLU4620 )	0.0	1000.0	M_r1082 + M_r1416 + M_r787 <=> M_r773 + M_r1364 + M_r1367	
R_ENZRXN3EM_1040	putative imidazolonepropionase	( PFLU0369 )	0.0	1000.0	M_r1082 + M_r640 <=> M_r1305	
R_ENZRXN3EM_884	ATP phosphoribosyltransferase	( PFLU0895 and PFLU0524 )	0.0	1000.0	M_r676 + M_r787 <=> M_r942 + M_r1372	
R_ENZRXN3EM_976	imidazoleglycerol-phosphate dehydratase	( PFLU0327 )	0.0	1000.0	M_r900 <=> M_r1082 + M_r1112	
R_ENZRXN3EM_1133__ENZRXN3EM_881	putative histidinol dehydrogenase__histidinol dehydrogenase	( PFLU1949 ) or ( PFLU0896 )	0.0	1000.0	M_r1082 + M_r1096 + M_r1299 <=> M_r1184 + M_r1077 + M_r1300	
R_ENZRXN3EM_1134__ENZRXN3EM_882	putative histidinol dehydrogenase__histidinol dehydrogenase	( PFLU1949 ) or ( PFLU0896 )	-1000.0	1000.0	M_r1097 + M_r1299 <=> M_r1096 + M_r1077 + M_r1300	
R_ENZRXN3EM_1066__ENZRXN3EM_759	putative histidinol-phosphate aminotransferase__histidinol-phosphate aminotransferase	( PFLU0897 ) or ( PFLU1646 )	-1000.0	1000.0	M_r1176 + M_r1112 <=> M_r1186 + M_r1313	
R_ENZRXN3EM_1043__ENZRXN3EM_963	putative histidine ammonia-lyase__histidine ammonia-lyase	( PFLU0430 ) or ( PFLU0367 )	-1000.0	1000.0	M_r1184 <=> M_r444 + M_r771	
R_ENZRXN3EM_3423	histidinol-phosphatase	( PFLU0327 )	0.0	1000.0	M_r1082 + M_r1186 <=> M_r1097 + M_r1364	
R_ENZRXN3EM_4032	Formiminoglutamate iminohydrolase	( PFLU0358 )	0.0	1000.0	M_r1082 + M_r1305 <=> M_r1306 + M_r771 + M_r1077	
R_ENZRXN3EM_4037	Formylglutamate amidohydrolase	( PFLU0370 )	0.0	1000.0	M_r1082 + M_r1306 <=> M_r1009 + M_r1176	
R_ENZRXN3EM_1042__ENZRXN3EM_188	putative phosphoribosyl-AMP cyclohydrolase__phosphoribosyl-AMP cyclohydrolase	( PFLU0386 ) or ( PFLU6092 )	0.0	1000.0	M_r1082 + M_r1371 <=> M_r1374	
R_ENZRXN3EM_1041	putative phosphoribosyl-ATP pyrophosphatase	( PFLU0385 )	0.0	1000.0	M_r1082 + M_r1372 <=> M_r942 + M_r1371	
R_ENZRXN3EM_975	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	( PFLU0330 )	0.0	1000.0	M_r1374 <=> M_r1375	
R_ENZRXN3EM_42	imidazole glycerol phosphate synthase	( PFLU0331 and PFLU0328 )	0.0	1000.0	M_r1181 + M_r1375 <=> M_r753 + M_r1176 + M_r900	
R_ENZRXN3EM_354	Histidyl-tRNA synthetase	( PFLU5056 )	0.0	1000.0	M_r787 + M_r1184 + M_r1503 <=> M_r942 + M_r71 + M_r773	
R_ENZRXN3EM_964	urocanate hydratase	( PFLU0361 )	0.0	1000.0	M_r444 + M_r1082 <=> M_r640	
R_ENZRXN3EM_1072__ENZRXN3EM_1135	putative fumarylacetoacetase__putative fumarylacetoacetate hydrolase family protein	( PFLU1026 ) or ( PFLU1951 )	0.0	1000.0	M_r1082 + M_r633 <=> M_r719 + M_r1016	
R_ENZRXN3EM_1073	putative maleylacetoacetate isomerase	( PFLU1027 )	0.0	1000.0	M_r641 <=> M_r633	
R_MVRXN_211	FolM; dihydromonapterin reductase	( PFLU5157 )	0.0	1000.0	M_r1077 + M_r927 + M_r1303 <=> M_r1301 + M_r38	
R_ENZRXN3EM_863	homogentisate 1,2-dioxygenase	( PFLU1025 )	0.0	1000.0	M_r1330 + M_r1098 <=> M_r641	
R_MTRXN_77	Succinate efflux; DctA	( PFLU4717 )	0.0	1000.0	M_r1077 + M_r1456 <=> M_r311 + M_r1078	
R_MTRXN_75__MTRXN_76	DctA; citrate and C4-dicarboxylic acids transport protein (DAACS family)__DctA2; citrate and C4-dicarboxylic acids transport protein (DAACS family)	( PFLU4717 ) or ( PFLU3500 )	0.0	1000.0	M_r311 + 2.0 M_r1078 <=> 2.0 M_r1077 + M_r1456	
R_MVRXN_212	putative phenylalanine-4-hydroxylase	( PFLU4458 )	0.0	1000.0	M_r1330 + M_r1210 + M_r38 <=> M_r1218 + M_r39	
R_ENZRXN3EM_1222	putative 4-hydroxyphenylpyruvate dioxygenase	( PFLU2997 )	0.0	1000.0	M_r1381 + M_r1330 <=> M_r843 + M_r1098	
R_MVRXN_213	PhhB; pterin recycling 4-alpha-carbinolamine dehydratase	( PFLU4459 )	0.0	1000.0	M_r39 <=> M_r1082 + M_r927	
R_ENZRXN3EM_1508__MTRXN_29	putative putative integral membrane sulphate transporter__Sulfate permease	( PFLU5182 ) or ( PFLU5163 )	0.0	1000.0	M_r1462 + 2.0 M_r1078 <=> 2.0 M_r1077 + M_r1461	
R_ENZRXN3EM_826	putative Sodium:sulfate symporter	( PFLU3956 and PFLU3957 and PFLU3958 and PFLU3959 )	0.0	1000.0	M_r1462 + 2.0 M_r1285 <=> 2.0 M_r1284 + M_r1461	
R_ENZRXN3EM_86	Amidase	( PFLU3208 )	-1000.0	1000.0	M_r1082 + M_r1116 <=> M_r771 + M_r1117	
R_ENZRXN3EM_654	nitrilase	( PFLU2708 )	-1000.0	1000.0	2.0 M_r1082 + M_r1118 <=> M_r771 + M_r1117	
R_ENZRXN3EM_604	nitrile hydratase (cobalt-containing)	( PFLU3210 and PFLU3209 )	-1000.0	1000.0	M_r1082 + M_r1118 <=> M_r1116	
R_ENZRXN3EM_701	2,5-diketo-D-gluconic acid reductase B	( PFLU2183 )	-1000.0	1000.0	M_r1077 + M_r1303 + M_r1269 <=> M_r1301 + M_r1446	
R_ENZRXN3EM_1555__ENZRXN3EM_1850	2,5-diketo-D-gluconate reductase__2-ketoaldonate reductase	( PFLU0968 ) or ( PFLU2712 )	-1000.0	1000.0	M_r1077 + M_r1303 + M_r1269 <=> M_r1301 + M_r669	
R_ENZRXN3EM_3918	5-keto-D-gluconate 5-reductase	( PFLU3991 )	0.0	1000.0	M_r1077 + M_r1303 + M_r669 <=> M_r1301 + M_r1038	
R_ENZRXN3EM_1846	L-idonate 5-dehydrogenase	( PFLU3993 )	-1000.0	1000.0	M_r1299 + M_r1190 <=> M_r1077 + M_r1300 + M_r669	
R_ENZRXN3EM_1844	KDO transferase	( PFLU0490 )	-1000.0	1000.0	M_r840 + M_r825 <=> M_r1144 + M_r839	
R_ENZRXN3EM_828	lipid-A-disaccharide synthase	( PFLU1283 )	0.0	1000.0	M_r1191 + M_r1530 <=> M_r1529 + M_r1194	
R_ENZRXN3EM_568	3-deoxy-manno-octulosonate cytidylyltransferase	( PFLU3770 )	0.0	1000.0	M_r860 + M_r593 <=> M_r840 + M_r942	
R_ENZRXN3EM_887	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	( PFLU0886 )	0.0	1000.0	M_r1082 + M_r594 <=> M_r1364 + M_r593	
R_ENZRXN3EM_80	LpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	( PFLU1280 )	-1000.0	1000.0	M_r373 + M_r1531 <=> M_r1 + M_r1530	
R_ENZRXN3EM_829	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	( PFLU1282 )	0.0	1000.0	M_r420 + M_r373 <=> M_r1 + M_r1532	
R_ENZRXN3EM_825	ADP-L-glycero-D-mannoheptose-6-epimerase	( PFLU0483 )	0.0	1000.0	M_r748 <=> M_r749	
R_ENZRXN3EM_28	bifunctional protein HldE - core lipopolysaccharide biosynthesis	( PFLU0482 )	-1000.0	1000.0	M_r787 + M_r872 <=> M_r873 + M_r745	
R_ENZRXN3EM_822	2-dehydro-3-deoxyphosphooctonate aldolase	( PFLU1290 )	0.0	1000.0	M_r1082 + M_r884 + M_r1367 <=> M_r594 + M_r1364	
R_ENZRXN3EM_886	arabinose 5-phosphate isomerase	( PFLU0887 )	-1000.0	1000.0	M_r884 <=> M_r964	
R_ENZRXN3EM_1020	D,D-heptose 1,7-bisphosphate phosphatase	( PFLU0009 )	0.0	1000.0	M_r873 <=> M_r874 + M_r1364	
R_ENZRXN3EM_29	bifunctional protein HldE - core lipopolysaccharide biosynthesis	( PFLU0482 )	0.0	1000.0	M_r874 + M_r787 <=> M_r942 + M_r748	
R_ENZRXN3EM_1022__ENZRXN3EM_1369	lipid A biosynthesis lauroyl acyltransferase__lipid A biosynthesis lauroyl acyltransferase	( PFLU0013 ) or ( PFLU4368 )	-1000.0	1000.0	M_r5 + M_r1144 <=> M_r1140 + M_r1	
R_ENZRXN3EM_1715	D-sedoheptulose 7-phosphate isomerase	( PFLU0933 )	-1000.0	1000.0	M_r965 <=> M_r872	
R_ENZRXN3EM_1037	putative dTDP-4-dehydrorhamnose reductase	( PFLU0288 )	-1000.0	1000.0	M_r972 + M_r1301 <=> M_r975 + M_r1077 + M_r1303	
R_ENZRXN3EM_1579	lipopolysaccharide core biosynthesis protein	( PFLU0465 )	-1000.0	1000.0	M_r787 + M_r1041 <=> M_r1042 + M_r745	
R_ENZRXN3EM_3456__ENZRXN3EM_3458	palmitoleoyl acyltransferase__palmitoleoyl acyltransferase	( PFLU4368 ) or ( PFLU0013 )	-1000.0	1000.0	M_r6 + M_r1144 <=> M_r1141 + M_r1	
R_ENZRXN3EM_1581	lipopolysaccharide glucosyltransferase I	( PFLU0464 )	-1000.0	1000.0	M_r1088 + M_r415 <=> M_r1529 + M_r1041	
R_ENZRXN3EM_1046	ADP-heptose--LPS heptosyltransferase II	( PFLU0462 )	-1000.0	1000.0	M_r749 + M_r1089 <=> M_r1088 + M_r745	
R_ENZRXN3EM_33	WaaC / RfaC; lipopolysaccharide heptosyltransferase-1	( PFLU0463 )	-1000.0	1000.0	M_r1142 + M_r749 <=> M_r1089 + M_r745	
R_ENZRXN3EM_567	tetraacyldisaccharide 4'-kinase	( PFLU3772 )	0.0	1000.0	M_r787 + M_r1194 <=> M_r1196 + M_r745	
R_ENZRXN3EM_1047	3-deoxy-d-manno-octulosonic-acid transferase	( PFLU0490 )	-1000.0	1000.0	M_r840 + M_r1196 <=> M_r839 + M_r825	
R_ENZRXN3EM_1852	myristoyl-acyl carrier protein (ACP)-dependent acyltransferase	( PFLU4368 )	-1000.0	1000.0	M_r1140 + M_r59 <=> M_r1 + M_r1142	
R_ENZRXN3EM_3452__ENZRXN3EM_3454	myristoyl-acyl carrier protein (ACP)-dependent acyltransferase__myristoyl-acyl carrier protein (ACP)-dependent acyltransferase	( PFLU4368 ) or ( PFLU0013 )	-1000.0	1000.0	M_r1141 + M_r59 <=> M_r1 + M_r1143	
R_ENZRXN3EM_3924	UDP-2,3-diacylglucosamine hydrolase	( PFLU3874 )	-1000.0	1000.0	M_r1082 + M_r1530 <=> M_r1191 + M_r429	
R_ENZRXN3EM_52	LpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	( PFLU0953 )	-1000.0	1000.0	M_r1082 + M_r1532 <=> M_r717 + M_r1531	
R_ENZRXN3EM_1113	UDP-N-acetylglucosamine2-epimerase	( PFLU1659 )	-1000.0	1000.0	M_r420 <=> M_r421	
R_MVRXN_248	glutarate-semialdehyde:NAD+ oxidoreductase	( PFLU0180 )	-1000.0	1000.0	M_r1082 + M_r47 + M_r1301 <=> 2.0 M_r1077 + M_r1303 + M_r48	
R_ENZRXN3EM_3926__ENZRXN3EM_3928	N-succinyldiaminopimelate-aminotransferase__N-succinyldiaminopimelate-aminotransferase	( PFLU4758 ) or ( PFLU1624 )	-1000.0	1000.0	M_r1328 + M_r1313 <=> M_r1176 + M_r1327	
R_ENZRXN3EM_1142__ENZRXN3EM_365	putative homoserine dehydrogenase__homoserine dehydrogenase	( PFLU2011 ) or ( PFLU5006 )	-1000.0	1000.0	M_r1099 + M_r1301 <=> M_r1077 + M_r1167 + M_r1303	
R_ENZRXN3EM_1295__ENZRXN3EM_217	putative diaminopimelate epimerase__diaminopimelate epimerase	( PFLU3556 ) or ( PFLU5946 )	-1000.0	1000.0	M_r1146 <=> M_r1243	
R_ENZRXN3EM_315	dihydrodipicolinate reductase	( PFLU5267 )	0.0	1000.0	M_r1077 + M_r1303 + M_r1149 <=> M_r1471 + M_r1301	
R_ENZRXN3EM_406	aspartokinase	( PFLU4747 )	-1000.0	1000.0	M_r787 + M_r1165 <=> M_r1168 + M_r745	
R_MVRXN_245	lysine oxygenase	( PFLU5595 )	0.0	1000.0	M_r1330 + M_r1205 <=> M_r1082 + M_r843 + M_r1077 + M_r44	
R_ENZRXN3EM_218	diaminopimelate decarboxylase	( PFLU5945 )	0.0	1000.0	M_r1243 <=> M_r843 + M_r1205	
R_ENZRXN3EM_836	succinyl-diaminopimelate desuccinylase	( PFLU1259 )	0.0	1000.0	M_r1082 + M_r1328 <=> M_r1146 + M_r1456	
R_ENZRXN3EM_1342__ENZRXN3EM_476	putative aspartate-semialdehyde dehydrogenase__aspartate-semialdehyde dehydrogenase	( PFLU4191 ) or ( PFLU4192 )	-1000.0	1000.0	M_r1167 + M_r1364 + M_r1301 <=> M_r1077 + M_r1168 + M_r1303	
R_ENZRXN3EM_1100__ENZRXN3EM_1130__ENZRXN3EM_1283__ENZRXN3EM_786	putative dihydrodipicolinate synthase__putative dihydrodipicolinate synthase__putative dihydrodipicolinate synthase__dihydrodipicolinate synthase	( PFLU1408 ) or ( PFLU1939 ) or ( PFLU3405 ) or ( PFLU1477 )	0.0	1000.0	M_r1416 + M_r1167 <=> 2.0 M_r1082 + M_r1149	
R_ENZRXN3EM_47	DapD; tetrahydrodipicolinate succinylase	( PFLU1264 )	0.0	1000.0	M_r1082 + M_r1471 + M_r1459 <=> M_r850 + M_r1327	
R_ENZRXN3EM_840	lysyl-tRNA synthetase	( PFLU1228 )	0.0	1000.0	M_r787 + M_r1506 + M_r1205 <=> M_r942 + M_r74 + M_r773	
R_MVRXN_246	5-aminopentanamide amidohydrolase	( PFLU5596 )	0.0	1000.0	M_r1082 + M_r44 <=> M_r771 + M_r45	
R_MVRXN_247	5-aminopentanoate:2-oxoglutarate aminotransferase	( PFLU0181 )	-1000.0	1000.0	M_r45 + M_r1313 <=> M_r1176 + M_r47	
R_MVRXN_249	glutaryl-CoA synthetase		0.0	1000.0	M_r787 + M_r850 + M_r48 <=> M_r1051 + M_r1364 + M_r745	
R_MVRXN_250	Glutaryl-CoA dehydrogenase	( PFLU0115 )	0.0	1000.0	M_r1051 + M_r1077 + M_r1000 <=> M_r843 + M_r859 + M_r1001	
R_MVRXN_251	lysine decarboxylase	( PFLU2647 )	0.0	1000.0	M_r1077 + M_r1205 <=> M_r843 + M_r49	
R_ENZRXN3EM_5320	formate dehydrogenase-N	( PFLU3426 )	0.0	1000.0	M_r1009 + M_r1299 <=> M_r843 + M_r1077 + M_r1300	
